Author,OA_ID,unique_affiliation_count,all_china,some_china,some_usa,all_usa,all_countries,affiliation_display_name_2026,affiliation_id_2026,affiliation_country_2026,affiliation_display_name_2025,affiliation_id_2025,affiliation_country_2025,affiliation_display_name_2024,affiliation_id_2024,affiliation_country_2024,affiliation_display_name_2023,affiliation_id_2023,affiliation_country_2023,affiliation_display_name_2022,affiliation_id_2022,affiliation_country_2022,affiliation_display_name_2021,affiliation_id_2021,affiliation_country_2021,affiliation_display_name_2020,affiliation_id_2020,affiliation_country_2020,affiliation_display_name_2019,affiliation_id_2019,affiliation_country_2019,affiliation_display_name_2018,affiliation_id_2018,affiliation_country_2018,affiliation_display_name_2017,affiliation_id_2017,affiliation_country_2017,affiliation_display_name_2016,affiliation_id_2016,affiliation_country_2016,affiliation_display_name_2015,affiliation_id_2015,affiliation_country_2015,affiliation_display_name_2014,affiliation_id_2014,affiliation_country_2014,affiliation_display_name_2013,affiliation_id_2013,affiliation_country_2013,affiliation_display_name_2012,affiliation_id_2012,affiliation_country_2012,affiliation_display_name_2011,affiliation_id_2011,affiliation_country_2011,affiliation_display_name_2010,affiliation_id_2010,affiliation_country_2010,affiliation_display_name_2009,affiliation_id_2009,affiliation_country_2009,affiliation_display_name_2008,affiliation_id_2008,affiliation_country_2008,affiliation_display_name_2007,affiliation_id_2007,affiliation_country_2007,affiliation_display_name_2006,affiliation_id_2006,affiliation_country_2006,affiliation_display_name_2005,affiliation_id_2005,affiliation_country_2005,affiliation_display_name_2004,affiliation_id_2004,affiliation_country_2004,affiliation_display_name_2003,affiliation_id_2003,affiliation_country_2003,affiliation_display_name_2002,affiliation_id_2002,affiliation_country_2002,affiliation_display_name_2001,affiliation_id_2001,affiliation_country_2001,affiliation_display_name_2000,affiliation_id_2000,affiliation_country_2000,affiliation_display_name_1999,affiliation_id_1999,affiliation_country_1999,affiliation_display_name_1998,affiliation_id_1998,affiliation_country_1998,affiliation_display_name_1997,affiliation_id_1997,affiliation_country_1997,affiliation_display_name_1996,affiliation_id_1996,affiliation_country_1996,affiliation_display_name_1995,affiliation_id_1995,affiliation_country_1995,affiliation_display_name_1994,affiliation_id_1994,affiliation_country_1994,affiliation_display_name_1993,affiliation_id_1993,affiliation_country_1993,affiliation_display_name_1992,affiliation_id_1992,affiliation_country_1992,affiliation_display_name_1991,affiliation_id_1991,affiliation_country_1991,affiliation_display_name_1990,affiliation_id_1990,affiliation_country_1990,affiliation_display_name_1989,affiliation_id_1989,affiliation_country_1989,affiliation_display_name_1988,affiliation_id_1988,affiliation_country_1988,affiliation_display_name_1987,affiliation_id_1987,affiliation_country_1987,affiliation_display_name_1986,affiliation_id_1986,affiliation_country_1986,affiliation_display_name_1985,affiliation_id_1985,affiliation_country_1985,affiliation_display_name_1984,affiliation_id_1984,affiliation_country_1984,affiliation_display_name_1983,affiliation_id_1983,affiliation_country_1983,affiliation_display_name_1982,affiliation_id_1982,affiliation_country_1982,affiliation_display_name_1981,affiliation_id_1981,affiliation_country_1981,affiliation_display_name_1980,affiliation_id_1980,affiliation_country_1980,affiliation_display_name_1979,affiliation_id_1979,affiliation_country_1979,affiliation_display_name_1978,affiliation_id_1978,affiliation_country_1978,affiliation_display_name_1977,affiliation_id_1977,affiliation_country_1977,affiliation_display_name_1976,affiliation_id_1976,affiliation_country_1976,affiliation_display_name_1975,affiliation_id_1975,affiliation_country_1975,affiliation_display_name_1974,affiliation_id_1974,affiliation_country_1974,affiliation_display_name_1973,affiliation_id_1973,affiliation_country_1973,affiliation_display_name_1972,affiliation_id_1972,affiliation_country_1972,affiliation_display_name_1971,affiliation_id_1971,affiliation_country_1971,affiliation_display_name_1970,affiliation_id_1970,affiliation_country_1970,affiliation_display_name_1969,affiliation_id_1969,affiliation_country_1969,affiliation_display_name_1968,affiliation_id_1968,affiliation_country_1968,affiliation_display_name_1967,affiliation_id_1967,affiliation_country_1967,affiliation_display_name_1966,affiliation_id_1966,affiliation_country_1966,affiliation_display_name_1965,affiliation_id_1965,affiliation_country_1965,affiliation_display_name_1964,affiliation_id_1964,affiliation_country_1964,affiliation_display_name_1963,affiliation_id_1963,affiliation_country_1963,affiliation_display_name_1962,affiliation_id_1962,affiliation_country_1962,affiliation_display_name_1961,affiliation_id_1961,affiliation_country_1961,affiliation_display_name_1960,affiliation_id_1960,affiliation_country_1960,affiliation_display_name_1959,affiliation_id_1959,affiliation_country_1959,affiliation_display_name_1957,affiliation_id_1957,affiliation_country_1957,affiliation_display_name_1955,affiliation_id_1955,affiliation_country_1955,affiliation_display_name_1954,affiliation_id_1954,affiliation_country_1954,affiliation_display_name_1937,affiliation_id_1937,affiliation_country_1937,affiliation_display_name_1936,affiliation_id_1936,affiliation_country_1936,affiliation_display_name_1934,affiliation_id_1934,affiliation_country_1934,affiliation_display_name_1923,affiliation_id_1923,affiliation_country_1923,affiliation_display_name_1922,affiliation_id_1922,affiliation_country_1922,affiliation_display_name_1921,affiliation_id_1921,affiliation_country_1921,affiliation_display_name_1918,affiliation_id_1918,affiliation_country_1918,affiliation_display_name_1900,affiliation_id_1900,affiliation_country_1900,affiliation_display_name_1833,affiliation_id_1833,affiliation_country_1833,affiliation_display_name_1815,affiliation_id_1815,affiliation_country_1815,affiliation_display_name_1542,affiliation_id_1542,affiliation_country_1542
Shunxin Yan,A5105524567,1,True,True,False,False,China,,,,,,,Guangdong University of Technology,https://openalex.org/I139024713,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuyang Cheng,A5038305187,3,False,True,True,False,China; Germany; United States,,,,Zhejiang University,https://openalex.org/I76130692,China,Zhejiang University,https://openalex.org/I76130692,China,University of Michigan,https://openalex.org/I27837315,United States,Zhejiang University,https://openalex.org/I76130692,China,Nomor Research (Germany),https://openalex.org/I4210145145,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuyuan Zhang,A5100699730,13,False,True,True,False,China; United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Tsinghua University,https://openalex.org/I99065089,China,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Capital Normal University,https://openalex.org/I96852419,China,The University of Texas Southwestern Medical Center,https://openalex.org/I867280407,United States,The University of Texas Southwestern Medical Center,https://openalex.org/I867280407,United States,The University of Texas Southwestern Medical Center,https://openalex.org/I867280407,United States,The University of Texas Southwestern Medical Center,https://openalex.org/I867280407,United States,The University of Texas Southwestern Medical Center,https://openalex.org/I867280407,United States,Sichuan University,https://openalex.org/I24185976,China,Hefei National Center for Physical Sciences at Nanoscale,https://openalex.org/I4210103894,China,Hefei National Center for Physical Sciences at Nanoscale,https://openalex.org/I4210103894,China,East China University of Technology,https://openalex.org/I4210119674,China,Baotou Teachers College,https://openalex.org/I4210113439,China,Zhengzhou University,https://openalex.org/I38877650,China,University of Science and Technology of China,https://openalex.org/I126520041,China,Hefei National Center for Physical Sciences at Nanoscale,https://openalex.org/I4210103894,China,Hefei National Center for Physical Sciences at Nanoscale,https://openalex.org/I4210103894,China,Hefei National Center for Physical Sciences at Nanoscale,https://openalex.org/I4210103894,China,Institute of Chemistry,https://openalex.org/I4210155088,China,University of Science and Technology of China,https://openalex.org/I126520041,China,University of Science and Technology of China,https://openalex.org/I126520041,China,Hefei University of Technology,https://openalex.org/I16365422,China,University of Science and Technology of China,https://openalex.org/I126520041,China,University of Science and Technology of China,https://openalex.org/I126520041,China,University of Science and Technology of China,https://openalex.org/I126520041,China,Air Force General Hospital PLA,https://openalex.org/I4210141682,China,Sichuan University,https://openalex.org/I24185976,China,,,,University of Science and Technology of China,https://openalex.org/I126520041,China,,,,,,,University of Science and Technology of China,https://openalex.org/I126520041,China,Sichuan University,https://openalex.org/I24185976,China,University of Science and Technology of China,https://openalex.org/I126520041,China,University of Science and Technology of China,https://openalex.org/I126520041,China,University of Science and Technology of China,https://openalex.org/I126520041,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shyamal Anadkat,A5099111309,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Tobin,A5122399329,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simón Posada Fishman,A5122328864,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siyuan Fu,A5103983006,8,False,True,True,False,China; United States,,,,Guangzhou Medical University,https://openalex.org/I92039509,China,Shandong Academy of Sciences,https://openalex.org/I4210142748,China,China Jiliang University,https://openalex.org/I55538621,China,China Jiliang University,https://openalex.org/I55538621,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Zhejiang University,https://openalex.org/I76130692,China,University of Colorado System,https://openalex.org/I2802236040,United States,Liaoning University of Technology,https://openalex.org/I2898894,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,Tsinghua University,https://openalex.org/I99065089,China,,,,,,,Eastern Hepatobiliary Surgery Hospital,https://openalex.org/I4210137389,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somay Jain,A5062061419,3,False,False,True,False,India; United States,,,,,,,,,,CT Group Of Institutions,https://openalex.org/I4210094618,India,,,,,,,,,,,,,"University of Maryland, College Park",https://openalex.org/I66946132,United States,,,,,,,"International Institute of Information Technology, Hyderabad",https://openalex.org/I64189192,India,"International Institute of Information Technology, Hyderabad",https://openalex.org/I64189192,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song Mei,A5122324495,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonia Phene,A5026843481,2,False,False,True,False,United Kingdom; United States,University College London,https://openalex.org/I45129253,United Kingdom,,,,,,,,,,,,,University College London,https://openalex.org/I45129253,United Kingdom,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonya Egoian,A5122317133,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spencer Kim,A5122305439,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spencer Papay,A5095489443,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spug Golden,A5122321870,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steph Lin,A5122349600,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Hall,A5028635765,15,False,False,True,False,Australia; Belgium; Canada; United Kingdom; United States,,,,Monash University,https://openalex.org/I56590836,Australia,Monash University,https://openalex.org/I56590836,Australia,Monash University,https://openalex.org/I56590836,Australia,UCB Pharma (Belgium),https://openalex.org/I85722119,Belgium,Monash University,https://openalex.org/I56590836,Australia,Monash University,https://openalex.org/I56590836,Australia,Monash University,https://openalex.org/I56590836,Australia,Monash University,https://openalex.org/I56590836,Australia,Monash University,https://openalex.org/I56590836,Australia,University of Plymouth,https://openalex.org/I897542642,United Kingdom,University of Sheffield,https://openalex.org/I91136226,United Kingdom,Monash University,https://openalex.org/I56590836,Australia,Stanford University,https://openalex.org/I97018004,United States,Monash University,https://openalex.org/I56590836,Australia,Cabrini Hospital,https://openalex.org/I4210093052,Australia,Cabrini Hospital,https://openalex.org/I4210093052,Australia,Cabrini Hospital,https://openalex.org/I4210093052,Australia,Monash University,https://openalex.org/I56590836,Australia,Federation University,https://openalex.org/I149672521,Australia,Monash University,https://openalex.org/I56590836,Australia,The Alfred Hospital,https://openalex.org/I2801993434,Australia,Monash University,https://openalex.org/I56590836,Australia,,,,Cabrini Hospital,https://openalex.org/I4210093052,Australia,Cabrini Hospital,https://openalex.org/I4210093052,Australia,Cabrini Hospital,https://openalex.org/I4210093052,Australia,Cabrini Hospital,https://openalex.org/I4210093052,Australia,Mineral Resources,https://openalex.org/I4210130959,Australia,Monash University,https://openalex.org/I56590836,Australia,University of Nottingham,https://openalex.org/I142263535,United Kingdom,Monash University,https://openalex.org/I56590836,Australia,University of Nottingham,https://openalex.org/I142263535,United Kingdom,Mineral Resources,https://openalex.org/I4210130959,Australia,,,,Monash University,https://openalex.org/I56590836,Australia,Monash University,https://openalex.org/I56590836,Australia,University of Nottingham,https://openalex.org/I142263535,United Kingdom,Camborne Redruth Community Hospital,https://openalex.org/I4210145077,United Kingdom,,,,Virginia Tech,https://openalex.org/I859038795,United States,Mayo Clinic,https://openalex.org/I1330342723,United States,McGill University,https://openalex.org/I5023651,Canada,Mayo Clinic in Arizona,https://openalex.org/I4210125099,United States,Monash University,https://openalex.org/I56590836,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Imm,A5122394583,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Lee,A5100650755,30,False,False,True,False,Australia; Canada; Hong Kong; South Korea; The Netherlands; United Kingdom; United States,,,,Stanford University,https://openalex.org/I97018004,United States,Oldham Council,https://openalex.org/I4210164339,United Kingdom,Sandia National Laboratories,https://openalex.org/I4210104735,United States,University of Tennessee at Knoxville,https://openalex.org/I75027704,United States,ISIS Neutron and Muon Source,https://openalex.org/I4387152483,United Kingdom,Stanford University,https://openalex.org/I97018004,United States,Seattle University,https://openalex.org/I58610484,United States,Seattle University,https://openalex.org/I58610484,United States,Columbia University,https://openalex.org/I78577930,United States,Stony Brook University,https://openalex.org/I59553526,United States,Stony Brook University,https://openalex.org/I59553526,United States,Catholic Kwandong University,https://openalex.org/I89079967,South Korea,MC10 (United States),https://openalex.org/I4210132936,United States,Material Sciences (United States),https://openalex.org/I4210139016,United States,University of Bath,https://openalex.org/I51601045,United Kingdom,MEI Technologies (United States),https://openalex.org/I4210156029,United States,Coherent (United States),https://openalex.org/I863488634,United States,University of Hong Kong,https://openalex.org/I889458895,Hong Kong,The Ohio State University,https://openalex.org/I52357470,United States,University of Birmingham,https://openalex.org/I79619799,United Kingdom,Columbia University,https://openalex.org/I78577930,United States,University of Reading,https://openalex.org/I71052956,United Kingdom,Ajou University,https://openalex.org/I57664883,South Korea,Old Dominion University,https://openalex.org/I81365321,United States,Core Laboratories (United States),https://openalex.org/I99978038,United States,Fielding Graduate University,https://openalex.org/I67206655,United States,Carleton University,https://openalex.org/I67031392,Canada,Korea Research Institute of Standards and Science,https://openalex.org/I2799611809,South Korea,Far West Local Health District,https://openalex.org/I4210099116,Australia,University of Michigan–Ann Arbor,https://openalex.org/I27837315,United States,University of Birmingham,https://openalex.org/I79619799,United Kingdom,University of Birmingham,https://openalex.org/I79619799,United Kingdom,University of Amsterdam,https://openalex.org/I887064364,The Netherlands,University of Birmingham,https://openalex.org/I79619799,United Kingdom,University of Birmingham,https://openalex.org/I79619799,United Kingdom,University of Birmingham,https://openalex.org/I79619799,United Kingdom,University of Michigan–Ann Arbor,https://openalex.org/I27837315,United States,University of Manchester,https://openalex.org/I28407311,United Kingdom,,,,,,,,,,,,,,,,,,,,,,University of Georgia,https://openalex.org/I165733156,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Society,https://openalex.org/I1289762815,United Kingdom,Royal Society,https://openalex.org/I1289762815,United Kingdom,,,
Steve McKinney,A5012065089,7,False,False,True,False,Canada; United States,,,,,,,,,,,,,,,,,,,Cisco Systems (United States),https://openalex.org/I135428043,United States,,,,,,,,,,Mentor Technologies,https://openalex.org/I4210156212,United States,,,,North Carolina State University,https://openalex.org/I137902535,United States,,,,,,,,,,,,,Norfolk State University,https://openalex.org/I103087548,United States,,,,,,,,,,,,,,,,,,,,,,,,,University of Washington,https://openalex.org/I201448701,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Washington Applied Physics Laboratory,https://openalex.org/I4210138199,United States,Princess Margaret Cancer Centre,https://openalex.org/I2802654988,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Sharpe,A5122326240,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Yadlowsky,A5122352743,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven W. Coffey,A5111596454,3,False,False,True,True,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Carolina Department of Environmental Quality,https://openalex.org/I1340584023,United States,Tetra Tech (United States),https://openalex.org/I926333354,United States,,,,North Carolina State University,https://openalex.org/I137902535,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Su Peng,A5003234552,6,True,True,False,False,China,,,,,,,North China University of Science and Technology,https://openalex.org/I137506752,China,Affiliated Hospital of Zunyi Medical College,https://openalex.org/I4210164192,China,Guangdong Ocean University,https://openalex.org/I79223203,China,Third People's Hospital of Hefei,https://openalex.org/I4210153613,China,,,,,,,Anhui Agricultural University,https://openalex.org/I140221134,China,,,,,,,,,,West China Hospital of Sichuan University,https://openalex.org/I4210089761,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suchir Balaji,A5082224513,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulman Choudhry,A5122349464,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sungwon Eum,A5122396152,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
